Truth,Pred
j,j
í,í
",",<DEL>
 , 
p,p
o,o
v,r
í,i
d,d
á,d
:,:
 , 
„,„
T,I
ř,t
e,e
b,b
a,<DEL>
s,s
 ,v
n,n
e,ě
 , 
s,a
e,e
 , 
c,c
t,t
í,l
",",<DEL>
 , 
p,p
o,o
v,v
í,í
d,d
á,á
",", 
 ,„
z,r
a,a
 ,<DEL>
t,t
o,o
 , 
p,p
e,r
v,v
n,n
ě,ě
 , 
v,v
y,y
k,k
o,o
n,n
á,á
n,n
o,o
 , 
a,a
 , 
u,u
k,k
o,o
n,n
č,č
e,e
n,n
o,o
., 
"""",7
 , 
S,S
t,t
a,a
r,r
ý,ý
",",.
 , 
A,A
n,n
<INS>,l
k,o
u,x
d,d
i,i
m,m
",",<DEL>
 , 
t,t
a,a
k,k
é,é
 , 
s,s
e,e
 , 
o,o
p,p
i,i
l,l
<INS>,e
 , 
a,<DEL>
 , 
d,d
a,a
l,l
 , 
s,s
e,e
 , 
d,d
o,o
 , 
p,p
l,l
á,á
č,č
e,e
;,c
 ,<DEL>
s,s
e,e
d,d
í,i
 , 
a,a
 , 
<INS>, 
s,s
l,l
z,<DEL>
y,y
 , 
m,n
u,á
 , 
t,t
e,e
k,b
o,o
u,u
 , 
p,p
o,a
 , 
b,b
r,r
a,a
d,d
ě,ě
.,:
 , 
A,A
<INS>,-
 , 
j,j
á,á
",",<DEL>
 , 
b,b
r,e
a,a
c,c
h,k
u,n
",",.
 , 
v,v
í,í
š,š
 , 
c,c
o,o
 ,<DEL>
j,j
s,s
e,é
m,m
 , 
t,t
e,e
h,h
d,d
á,á
 , 
u,u
d,d
ě,ě
l,l
a,a
l,l
?,)
 , 
V,V
z,z
a,a
l,l
 , 
j,j
s,t
e,é
m,m
 , 
<INS>, 
d,d
o,o
 , 
k,k
a,u
p,p
s,n
y,y
 , 
s,s
 , 
s,s
e,e
b,b
o,o
u,n
 , 
d,d
ů,á
t,d
k,k
y,y
 ,<DEL>
—,<DEL>
P,P
a,a
r,r
t,v
y,y
z,z
á,á
n,n
i,í
 , 
j,j
s,s
o,o
u,u
 , 
v,v
 , 
l,l
e,e
s,s
e,a
 , 
j,<DEL>
a,<DEL>
k,<DEL>
o,o
 , 
d,d
o,o
m,m
a,a
.,.
 , 
Z,Z
a,a
h,h
l,l
í,i
d,d
n,n
o,o
u,u
 , 
n,n
e,e
p,p
ř,ř
í,í
t,t
e,e
l,l
e,e
 , 
d,d
e,é
s,s
e,o
t,r
k,k
r,r
á,á
t,t
 , 
d,d
ř,ř
í,í
v,v
 , 
n,n
e,e
ž,ž
 , 
o,o
n,n
 , 
j,j
e,e
.,.
 ,.
R,R
y,y
c,c
h,h
l,l
e,e
 , 
s,s
k,k
l,l
i,i
d,d
i,i
l,l
y,y
 , 
z,z
b,b
y,y
t,t
k,k
y,y
 , 
p,p
o,o
 , 
z,z
a,a
b,b
í,i
j,j
a,a
č,é
c,c
e,e
.,.
 , 
M,M
ě,ě
l,l
a,a
 , 
b,b
y,y
c,c
h,h
 , 
u,a
m,<DEL>
ý,<DEL>
 , 
p,p
o,o
d,d
l,l
a,a
h,h
u,u
",",","
 , 
ř,ř
e,e
k,k
l,l
a,a
 , 
M,M
i,i
l,l
k,k
a,a
.,<DEL>
 , 
K,K
d,d
y,y
b,b
y,y
 , 
s,s
e,e
<INS>,r
m,:
 , 
n,n
ě,ě
k,k
d,d
o,o
 , 
p,p
ř,r
i,i
š,s
e,e
l,?
",",<DEL>
 , 
z,z
h,h
r,r
o,o
z,z
i,i
l,l
 , 
b,b
y,y
 , 
s,s
e,e
",",","
 , 
j,j
a,a
k,k
 , 
t,f
o,o
 , 
t,t
u,r
 , 
v,v
y,y
p,p
a,a
d,d
á,a
!,!
 , 
T,t
o,o
 , 
m,x
ů,A
ž,t
e,e
š,<DEL>
",",<DEL>
s,s
h,h
o,o
u,u
l,l
d,d
 , 
y,y
o,o
u,u
 , 
t,t
h,h
i,i
n,n
k,k
 , 
i,I
l,I
l,<DEL>
 , 
o,o
f,f
 , 
t,t
h,h
a,a
t,t
 , 
p,p
e,e
r,r
s,s
o,o
n,n
 , 
f,f
o,o
r,r
 , 
c,c
o,o
m,m
p,p
l,i
y,y
i,i
n,n
g,g
 , 
w,v
i,a
t,t
h,h
 , 
t,t
h,h
e,e
 , 
d,d
e,e
s,s
i,i
r,r
e,e
",",","
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
w,w
a,a
i,i
t,t
i,i
n,n
g,g
 , 
t,t
o,o
 , 
b,b
e,e
 , 
a,a
r,r
g,g
u,u
e,e
d,d
 , 
i,i
n,n
t,t
o,o
 , 
i,1
t,t
?,7
”,7
 , 
“,""""
W,w
i,i
l,l
l,l
 , 
i,i
t,t
 , 
n,n
o,o
t,t
 , 
b,b
e,e
 , 
a,a
d,d
v,v
i,i
s,s
a,a
b,b
l,l
e,e
",",","
 , 
b,b
e,e
f,f
o,o
r,r
e,e
 , 
w,w
e,e
 , 
p,p
r,r
o,o
c,c
e,e
e,e
d,d
 , 
o,o
n,n
 , 
t,t
h,h
i,i
s,s
 , 
s,s
u,u
b,b
j,j
e,e
c,c
t,t
",",","
 , 
t,t
o,o
 , 
a,a
r,r
r,r
a,a
n,n
g,g
e,e
 , 
w,w
i,i
t,t
h,h
 , 
r,r
a,a
t,t
h,h
e,e
r,r
 , 
m,m
o,o
r,r
e,e
 , 
p,p
r,r
e,e
c,c
i,i
s,s
i,i
o,o
n,n
 , 
t,t
h,h
e,e
 , 
d,d
e,e
g,g
r,r
e,e
e,e
 , 
o,o
f,f
 , 
i,i
m,m
p,p
o,o
r,r
t,t
a,a
n,n
c,c
e,e
 , 
w,w
h,h
i,i
c,c
h,h
 , 
i,i
s,s
 , 
t,t
o,o
T,T
l,l
u,o
m,r
o,o
č,č
n,n
<INS>,i
í,l
k,e
 , 
s,s
e,e
 , 
o,o
b,b
r,r
á,á
t,č
i,i
l,l
 , 
k,I
 , 
o,o
s,s
t,t
a,a
t,t
n,n
í,í
m,m
 , 
<INS>,I
N,v
ě,ě
<INS>,r
m,n
c,c
ů,ů
m,m
:,:
 , 
<INS>,f
S,i
l,t
y,e
š,s
í,i
t,t
e,e
?,<DEL>
 , 
K,K
a,a
ž,ž
d,d
ý,y
 , 
<INS>,i
m,n
ě,a
l,l
 , 
a,a
u,u
t,t
o,o
m,m
a,a
t,t
!,!
 , 
G,G
e,e
s,a
t,t
a,a
p,p
á,é
c,c
i,r
 , 
a,a
 , 
e,e
s,n
e,e
s,n
m,m
a,á
n,n
i,í
 , 
m,m
l,í
č,č
e,e
l,l
i,l
.,<DEL>
 , 
Z,Z
a,a
m,m
r,r
a,a
č,ř
e,e
n,n
ě,ě
 , 
a,a
 , 
z,z
l,l
o,o
s,s
t,t
n,n
ě,ě
 , 
p,p
o,o
h,h
l,ř
í,i
ž,ž
e,e
l,l
i,i
 , 
n,n
a,e
 , 
v,v
e,e
n,n
<INS>,i
k,t
o,o
v,v
s,i
k,l
o,m
u,u
 , 
ž,č
e,e
n,m
u,.
",",<DEL>
 , 
k,h
t,t
e,e
r,r
á,á
 , 
j,j
i,i
m,m
 , 
s,a
d,d
ě,e
l,l
o,o
<INS>, 
v,v
a,a
l,i
a,a
 , 
t,t
<INS>,e
a,l
k,e
 , 
n,p
e,e
p,p
ř,ř
í,n
j,<DEL>
e,e
m,h
n,n
<INS>,n
é,ě
 , 
n,n
o,o
v,v
i,i
n,n
k,i
y,g
.,<DEL>
 , 
A,A
 , 
j,J
i,i
n,n
é,é
 , 
z,z
b,b
r,r
a,a
n,n
ě,ě
 , 
n,n
e,e
m,m
ě,ě
l,l
i,i
?,?
n,<DEL>
e,<DEL>
r,<DEL>
v,<DEL>
e,<DEL>
s,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
“,<DEL>
Y,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
m,<DEL>
i,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
m,<DEL>
y,<DEL>
 ,<DEL>
d,<DEL>
e,<DEL>
a,<DEL>
r,<DEL>
.,<DEL>
 ,<DEL>
I,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
v,<DEL>
e,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
h,<DEL>
i,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
s,<DEL>
p,<DEL>
e,<DEL>
c,<DEL>
t,<DEL>
 ,<DEL>
f,<DEL>
o,<DEL>
r,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
T,<DEL>
h,<DEL>
e,<DEL>
y,<DEL>
 ,<DEL>
a,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
m,<DEL>
y,<DEL>
 ,<DEL>
o,<DEL>
l,<DEL>
d,<DEL>
 ,<DEL>
f,<DEL>
r,<DEL>
i,<DEL>
e,<DEL>
 ,<DEL>
I,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
v,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
a,<DEL>
r,<DEL>
d,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
m,<DEL>
 ,<DEL>
w,<DEL>
i,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
n,<DEL>
s,<DEL>
i,<DEL>
d,<DEL>
e,<DEL>
r,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
w,<DEL>
e,<DEL>
n,<DEL>
t,<DEL>
y,<DEL>
 ,<DEL>
y,<DEL>
e,<DEL>
a,<DEL>
r,<DEL>
s,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
l,<DEL>
e,<DEL>
a,<DEL>
s,<DEL>
t,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
“,<DEL>
A,<DEL>
h,<DEL>
",",<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
 ,<DEL>
 ,<DEL>
k,<DEL>
n,<DEL>
o,<DEL>
w,<DEL>
 ,<DEL>
w,<DEL>
h,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
I,<DEL>
 ,<DEL>
s,<DEL>
u,<DEL>
f,<DEL>
f,<DEL>
e,<DEL>
r,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
I,<DEL>
 ,<DEL>
h,<DEL>
o,<DEL>
p,<DEL>
e,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
w,<DEL>
i,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
g,<DEL>
e,<DEL>
t,<DEL>
p,p
ř,ř
e,e
b,b
ě,ě
h,h
n,n
u,u
",",","
 , 
c,c
o,o
 ,-
m,m
i,i
 , 
s,s
í,í
l,l
y,y
 , 
s,s
t,t
a,a
č,č
í,í
.,.
 , 
T,T
a,a
k,k
 , 
b,b
u,u
d,d
e,e
 , 
t,t
r,r
á,á
p,p
e,e
n,n
í,í
 , 
p,p
ě,ě
t,t
k,k
r,ř
á,á
t,t
 , 
k,k
r,r
a,a
t,t
š,š
í,í
 , 
a,a
 , 
p,p
ř,ř
i,i
 , 
t,t
o,o
m,m
 , 
m,m
o,o
ž,z
n,n
á,a
 ,.
d,d
o,o
s,s
t,t
",",","
 , 
ž,ž
e,e
 , 
k,k
a,a
ž,ž
d,d
á,á
 , 
h,h
ů,ů
l,i
k,k
a,a
 , 
a,a
n,n
i,i
 , 
n,n
e,e
u,u
d,d
e,e
ř,ř
í,í
.,.
"""",""""
 , 
„,„
D,D
o,o
b,b
ř,ř
e,e
",",","
 , 
v,v
a,a
š,i
e,s
 , 
b,b
l,l
a,a
h,h
o,o
r,r
o,o
d,d
í,i
",",","
 , 
j,j
s,s
e,e
m,m
 , 
s,s
r,r
o,o
z,Z
u,u
m,m
ě,é
n,n
.,.
"""",”
 , 
„,„
I,<DEL>
 ,<DEL>
j,j
á,á
 , 
j,J
s,s
e,e
m,m
 , 
s,s
r,r
o,o
z,z
u,u
m,m
ě,ě
<INS>,r
n,í
",",","
 , 
b,b
ě,ě
ž,ž
!,í
 , 
H,H
l,l
e,e
ď,d
t,t
e,e
 , 
m,m
i,i
",",","
 , 
a,a
ť,ť
 , 
n,n
e,e
z,z
í,í
v,v
á,á
t,t
e,e
!,r
"""",“
 , 
k,k
ř,ř
i,i
č,č
í,í
 , 
n,n
a,a
 , 
v,v
o,o
j,j
á,á
k,k
y,y
",",","
 , 
v,v
ě,ě
d,d
a,a
č,č
i,i
n,n
i,i
t,t
i,i
 , 
n,n
e,e
m,m
o,o
h,b
l,l
a,t
;,s
 , 
b,b
y,y
l,l
a,a
ť,t
 , 
v,v
e,e
l,l
m,m
i,i
 , 
c,c
h,h
u,u
d,d
á,á
.,.
 , 
A,A
l,l
e,e
 , 
<INS>,n
m,r
y,y
 ,<DEL>
v,v
 , 
k,k
á,á
z,m
n,<DEL>
i,i
c,c
i,i
 , 
j,j
s,<DEL>
m,m
e,e
 , 
p,p
o,e
c,c
i,i
ť,t
o,o
v,v
a,a
l,l
i,i
",",<DEL>
 , 
ž,ž
e,e
 , 
t,t
a,a
m,m
 , 
z,z
a,a
 , 
o,o
h,h
r,r
a,á
d,d
o,o
u,u
 , 
t,t
r,r
e,e
s,s
t,t
n,n
i,i
c,c
e,e
 , 
m,m
á,i
m,m
e,e
 , 
n,n
e,e
j,j
o,o
d,d
d,d
a,a
n,n
ě,ě
j,j
š,š
í,í
h,h
o,o
 , 
p,p
ř,ř
í,í
t,t
e,e
l,l
e,e
.,<DEL>
 , 
M,M
i,i
m,m
o,o
 , 
j,j
i,i
n,n
é,é
 , 
p,p
o,o
d,d
á,á
v,v
a,a
l,l
a,a
 , 
n,n
á,á
m,m
 , 
č,č
a,a
s,s
t,t
o,o
 , 
z,z
p,p
r,r
á,á
v,v
y,y
",",<DEL>
 , 
j,j
i,i
c,c
h,h
ž,á
 , 
j,j
s,s
m,m
e,e
 , 
m,m
ě,ě
l,l
i,i
 , 
v,v
y,y
s,s
o,o
c,c
e,e
 , 
z,z
a,a
p,p
o,o
t,t
ř,ř
e,e
b,b
í,í
.,<DEL>
 , 
K,K
d,d
y,y
ž,ž
 , 
j,j
s,s
e,e
m,m
 , 
v,v
y,y
š,š
e,e
l,l
 , 
z,z
 , 
k,k
á,á
z,z
n,n
i,i
c,c
e,e
p,p
o,o
s,s
u,n
z,z
o,o
v,v
a,a
l,l
i,i
",",:
 , 
o,é
d,d
h,h
a,a
d,d
o,o
v,v
a,a
l,h
i, 
 ,x
a,c
 , 
<INS>, 
z,z
k,k
o,o
u,u
m,m
a,a
l,h
i,<DEL>
 , 
n,n
o,o
v,v
é,é
 , 
<INS>,a
<INS>,t
<INS>, 
p,p
ř,ř
e,e
d,d
s,s
t,t
a,a
v,v
e,e
n,n
é,é
;,.
 , 
a,a
l,l
e,e
 , 
k,k
d,d
y,y
ž,ž
 , 
<INS>, 
p,p
o,o
z,m
n,<DEL>
a,a
l,h
i,<DEL>
",",<DEL>
 , 
ž,ž
e,e
 , 
z,z
ů,ů
s,s
t,t
a,a
l,l
o,o
 , 
<INS>,1
<INS>,2
<INS>,3
<INS>,:
<INS>, 
v,v
l,l
a,a
s,s
t,m
n,<DEL>
ě,ě
 , 
v,v
š,š
e,e
c,c
h,h
n,n
o,o
 , 
p,p
ř,i
i,r
 , 
<INS>,2
<INS>,:
<INS>, 
<INS>,c
<INS>,a
<INS>, 
s,s
t,t
a,a
r,r
é,e
m,m
",",.
 , 
i,i
h,h
n,n
e,e
d,d
 , 
s,s
e,e
 , 
<INS>, 
u,u
s,s
p,p
o,o
k,k
o,o
j,j
i,i
l,l
i,<DEL>
 ,<DEL>
a,a
 , 
n,n
á,á
š,š
 , 
ž,ž
i,i
v,v
o,o
t,t
 , 
v,v
l,l
e,e
k,k
l,t
 , 
s,s
e,e
 , 
j,t
a,a
k,k
o,o
 , 
d,d
ř,f
í,i
v,v
e,e
.,/
 ,<DEL>
A,A
l,l
e,e
 , 
<INS>,1
<INS>, 
h,h
l,l
a,a
v,y
n,n
í,i
 , 
b,b
y,y
l,l
o,o
 , 
t,t
o,o
",",.
 , 
ž,ž
e,e
 , 
v,v
š,a
i,i
c,c
k,k
n,n
i,i
 , 
b,b
y,y
l,l
i,<DEL>
 , 
z,z
b,b
a,a
v,v
e,e
n,n
i,í
c,c
l,l
e,e
a,a
r,r
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
 , 
h,h
a,a
d,d
 , 
n,n
o,o
 , 
i,I
n,n
t,t
e,e
n,n
t,t
i,i
o,o
n,n
s,s
 , 
a,a
t,t
 , 
a,a
l,i
l,l
",",","
 , 
a,a
n,n
d,d
",",","
 , 
a,a
g,g
r,r
e,e
e,e
a,a
b,b
l,l
e,e
 , 
a,a
s,s
 , 
h,h
e,e
 , 
w,w
a,a
s,s
",",","
 , 
s,s
h,h
e,e
 , 
d,d
i,i
d,d
 , 
n,n
o,o
t,t
 , 
m,m
e,e
a,a
n,n
 , 
t,t
o,o
 , 
b,b
e,e
 , 
u,u
n,n
h,h
a,a
p,p
p,p
y,y
 , 
a,a
b,b
o,o
u,u
t,t
 , 
h,h
i,i
m,m
.,.
 , 
W,w
h,h
i,i
l,l
e,e
 , 
s,s
e,e
t,t
t,t
l,l
i,i
n,n
g,g
 , 
t,t
h,h
i,l
s,s
 , 
p,p
o,o
i,i
n,n
t,t
",",","
 , 
s,s
h,h
e,e
 , 
w,w
a,a
s,s
 , 
s,s
u,u
d,d
d,d
e,e
n,n
l,l
y,y
 , 
r,r
o,o
u,u
s,s
e,e
d,d
 , 
b,b
y,y
 , 
t,t
h,h
e,e
 , 
s,s
o,o
u,u
n,n
d,d
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
d,d
o,o
o,o
r,r
-,-
 , 
b,b
e,e
l,l
l,l
;,;
 , 
a,a
n,n
d,d
 , 
h,h
e,e
r,r
 , 
s,s
p,p
i,i
r,r
i,i
t,t
s,s
 , 
<INS>, 
w,w
e,e
r,r
e,e
 , 
a,a
 , 
l,l
i,i
t,t
t,t
l,<DEL>
e,e
 , 
f,f
l,l
u,u
t,t
t,t
e,e
r,r
e,e
d,d
k,k
 , 
s,s
m,m
r,r
t,t
i,i
.,.
 , 
A,A
l,l
e,e
 , 
k,k
d,d
y,y
ž,ž
 ,-
s,s
i,i
 , 
<INS>, 
o,o
d,d
b,b
y,y
l,l
 , 
p,p
r,r
v,v
n,ň
í,í
 , 
p,p
o,o
l,l
o,o
v,v
i,i
n,n
u,u
",",","
 , 
n,n
a,a
b,b
y,y
l,l
 , 
z,z
a,a
s,s
e,e
 , 
d,d
u,u
c,č
h,h
a,a
.,.
 , 
P,P
ř,ř
i,i
v,v
e,e
d,d
l,l
i,i
 , 
h,h
o,o
 , 
d,d
o,o
 ,-
n,n
e,e
m,m
o,o
c,c
n,n
i,i
c,c
e,e
 , 
s,s
b,b
i,i
t,t
é,é
h,h
o,o
 , 
n,n
a,a
p,p
o,o
l,l
o,o
 , 
d,d
o,o
 , 
s,s
m,m
r,r
t,t
i,i
;,;
 , 
n,n
i,i
k,k
d,d
y,y
 , 
j,j
s,s
e,e
m,m
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
n,n
e,e
v,v
í,i
d,d
a,a
l,l
 , 
t,t
a,a
k,k
o,o
v,v
ý,ý
c,c
h,h
 , 
j,j
i,i
z,z
e,e
v,v
;,;
 , 
a,a
l,l
e,e
 , 
<INS>, 
p,p
ř,ř
i,i
š,š
e,e
l,l
 , 
k,k
 ,-
n,n
á,á
m,m
 , 
s,s
 , 
r,r
a,a
d,d
o,o
s,s
t,t
í,í
 , 
v,v
 , 
s,s
r,r
d,d
c,c
i,í
",",","
 , 
s,s
 , 
n,n
a,a
d,d
ě,ě
j,j
í,í
",",","
 , 
ž,ž
e,e
 , 
z,z
ů,u
s,s
t,t
a,a
n,n
e,e
 , 
ž,ž
i,i
v,v
",",","
 , 
ž,ž
e,e
 , 
p,p
o,o
v,v
ě,ě
s,s
t,t
d,d
e,e
s,s
e,e
t,f
i,i
l,l
e,e
t,e
é,<DEL>
h,h
o,e
 , 
ž,v
i,i
v,v
o,é
t,l
a,a
",",:
 , 
s,s
t,l
r,r
á,a
v,v
e,e
n,n
é,c
h,h
<INS>, 
o,»
 , 
A,A
l,l
e,e
x,x
a,a
n,n
d,d
r,r
e,o
m,m
 , 
P,D
e,e
t,t
r,r
o,o
v,m
i,e
č,c
e,<DEL>
m,m
 ,s
v,<DEL>
e,e
 , 
t,f
r,r
e,e
s,z
t,<DEL>
n,<DEL>
i,i
c,m
i,e
.,u
 , 
L,I
í,u
č,e
e,e
n,m
í,i
 ,e
t,<DEL>
o,<DEL>
 , 
b,b
y,y
l,l
o,o
 , 
<INS>,n
m,m
<INS>,e
í,l
s,s
t,<DEL>
y,<DEL>
 , 
p,p
r,r
o,o
<INS>,u
m,m
í,e
c,<DEL>
h,h
á,a
n,n
o,o
 , 
j,r
a,a
k,t
ý,o
m,m
i,a
s,s
i,t
 , 
p,P
o,o
d,d
i,i
v,v
n,n
ý,e
m,m
i,u
",",:
 , 
h,h
r,r
o,o
z,z
n,n
ý,a
m,<DEL>
i,<DEL>
 , 
v,w
z,<DEL>
p,p
o,o
m,m
í,<DEL>
n,n
k,<DEL>
a,a
m,m
i,n
",",","
 , 
v,v
<INS>,o
r,r
ž,<DEL>
e,<DEL>
n,<DEL>
ý,<DEL>
m,m
i,<DEL>
 , 
n,n
a,a
 , 
p,p
a,a
p,p
í,<DEL>
r,r
 ,m
n,<DEL>
e,e
r,r
o,a
v,v
n,n
ě,é
",",<DEL>
 , 
k,k
<INS>,e
ř,s
e,e
č,<DEL>
o,o
v,v
i,i
t,l
ě,é
",",<DEL>
 , 
j,1
a,a
k,k
o,o
 , 
b,l
y,w
 , 
z,7
 , 
p,p
ř,e
i,a
n,n
u,t
c,<DEL>
e,e
n,o
í,m
.,.
 , 
N,R
ě,@
k,<DEL>
o,o
l,l
i,i
k,k
r,e
á,a
t,t
 , 
j,i
s,s
e,o
m,<DEL>
 , 
z,z
n,n
o,o
v,v
a,a
s,s
t,t
r,r
a,a
n,n
o,o
u,u
.,.
 , 
N,N
a,a
š,š
i,i
 , 
v,v
e,e
l,l
m,m
i,i
 , 
d,d
 , 
t,t
o,o
m,m
u,u
 , 
r,r
o,o
z,z
u,u
m,m
ě,ě
l,l
i,i
 , 
a,a
 , 
n,n
e,e
u,u
 , 
o,a
h,b
n,n
i,i
v,v
ě,é
j,j
i,i
 , 
a,a
 , 
s,s
m,m
ě,ě
l,l
e,e
j,j
i,i
 , 
r,r
o,o
z,z
s,s
u,u
z,z
o,o
v,v
a,a
l,l
i,i
 ,s
m,m
e,e
z,z
i,i
 , 
s,s
e,e
b,b
 , 
F,F
a,a
n,n
t,t
a,a
s,s
i,i
e,e
 , 
j,j
e,e
j,j
i,i
c,c
h,h
 , 
d,d
o,o
s,s
t,t
u,u
p,p
o,o
v,v
a,a
l,l
a,a
 , 
d,d
o,o
 , 
o,o
h,h
r,r
o,o
 , 
r,r
o,o
z,z
m,m
ě,é
r,r
ů,u
.,.
 , 
C,C
h,h
y,y
s,s
t,t
a,a
l,l
i,i
 , 
s,s
e,e
 , 
d,d
o,o
k,k
o,o
n,n
c,c
e,e
",",","
 , 
ž,Z
e,e
 , 
p,p
ř,r
e,e
d,d
n,n
e,e
s,s
 , 
s,s
t,t
í,í
ž,ž
n,n
o,o
s,s
t,t
",",","
 , 
<INS>,-
a,a
ž,ž
 , 
s,s
e,e
 , 
j,j
i,i
c,c
h,h
t,I
h,h
e,é
m,m
",",i
 ,á
M,t
r,r
.,.
 , 
D,D
a,a
r,r
c,c
y,y
’, 
s,s
 , 
n,h
e,e
x,x
t,t
 , 
s,s
t,t
e,e
p,p
 , 
w,w
a,a
s,s
 , 
t,t
o,o
 , 
m,m
a,a
k,k
e,e
 , 
y,y
o,o
u,u
r,r
 , 
u,u
n,n
c,c
l,l
e,e
 , 
a,a
c,c
q,o
u,u
a,á
i,j
n,n
t,t
e,e
d,d
 , 
w,w
i,i
<INS>,l
t,t
h,v
 ,<DEL>
i,i
t,t
",",<DEL>
 , 
a,a
n,n
d,d
 , 
h,h
e,e
 ,i
f,f
i,i
r,r
s,s
t,t
 ,i
c,c
a,a
l,l
l,l
e,e
d,d
 , 
i,i
n,n
 , 
G,G
r,r
a,a
c,c
e,e
c,c
h,h
u,i
r,r
c,e
h,h
 , 
S,S
t,l
r,r
e,o
e,e
t,l
 , 
t,t
h,h
e,e
<INS>,.
 , 
e,e
v,v
e,e
n,n
i,i
n,n
g,g
 , 
b,b
e,e
f,f
o,o
r,r
e,e
 , 
I,i
 , 
c,c
a,á
m,m
e,e
 , 
h,h
o,o
m,m
e,e
.,.
 , 
B,B
u,u
t,l
 , 
<INS>,h
M,i
r,r
.,<DEL>
 , 
G,G
a,á
r,r
d,t
i,i
<INS>,l
n,ň
e,e
r,r
 , 
c,o
o,o
u,u
l,l
d,d
 , 
n,n
o,o
t,t
 , 
b,b
e,e
 , 
s,s
e,e
e,e
n,n
;,i
 , 
<INS>,“
a,a
n,h
d,d
 , 
M,M
r,r
.,.
 , 
D,D
a,a
r,r
c,c
y,y
 , 
f,1
o,o
u,u
n,n
d,d
",",c
 , 
o,b
n,n
 , 
f,f
u,u
r,r
t,t
h,h
e,e
r,r
 , 
i,i
n,n
q,a
u,d
i,i
r,r
y,y
",",","
 , 
t,t
h,h
a,a
t,t
w,w
e,e
n,n
t,t
 , 
i,i
n,n
t,t
o,o
 , 
t,t
h,h
e,e
 , 
b,b
 , 
r,r
o,o
o,o
m,m
 , 
f,f
o,o
r,r
 , 
t,t
h,h
a,a
t,t
 , 
p,p
 , 
s,s
o,o
o,o
n,n
 , 
a,a
f,f
t,t
e,e
r,r
 , 
t,t
e,e
a,a
<INS>, 
;,7
 , 
t,t
h,h
e,e
 , 
o,o
t,t
h,h
e,e
r,r
s,s
 , 
w,w
e,e
r,r
e,e
 , 
t,t
o,o
 , 
s,s
i,i
t,t
 , 
d,d
o,o
w,w
n,n
 , 
t,t
o,o
 ,<DEL>
 , 
c,c
o,o
u,u
l,l
d,d
 , 
n,n
o,o
t,t
 , 
b,b
e,e
 , 
w,w
a,a
 , 
c,c
o,o
u,u
n,n
t,t
e,e
r,r
a,a
c,c
t,t
 , 
h,h
e,e
r,r
V,V
o,o
j,j
á,á
k,k
 , 
s,s
e,e
 , 
o,o
h,h
l,l
é,é
d,d
l,l
.,.
 , 
V,V
y,y
t,t
ř,ř
e,e
š,š
t,t
i,i
l,l
 , 
o,o
č,č
i,i
 , 
a,a
 , 
j,j
e,e
 , 
j,j
e,e
d,d
n,n
o,o
u,u
 , 
s,s
i,i
 , 
j,j
e,e
 , 
p,p
r,r
o,o
t,t
ř,ř
 , 
s,s
e,e
 , 
r,r
y,y
c,c
h,h
l,l
e,e
 , 
s,s
k,k
l,l
o,o
n,n
i,i
l,l
 , 
 , 
o,o
p,p
a,a
s,s
e,e
k,k
.,.
 , 
S,S
l,l
á,á
v,v
e,e
k,k
 , 
t,t
e,e
p,p
 , 
z,z
p,p
o,o
z,z
o,o
r,r
o,o
v,v
a,a
l,l
",",","
 , 
ž,ž
e,e
 , 
k,k
r,r
o,o
 , 
