Truth,Pred
i,i
 , 
s,s
e,e
 , 
r,r
o,o
z,z
c,c
h,h
á,á
z,z
e,e
j,j
í,í
 , 
d,d
o,o
 , 
s,s
v,t
ý,ý
c,c
h,h
 , 
d,d
o,o
m,m
o,o
v,v
ů,ů
.,.
 , 
J,J
d,d
o,o
u,u
 , 
j,j
a,a
k,k
s,s
i,i
 , 
t,t
ě,ě
ž,ž
c,c
e,e
.,.
b,b
u,u
d,d
o,o
u,u
 , 
m,m
o,o
c,c
i,i
 , 
v,T
r,T
á,á
t,t
i,i
t,t
i,i
 , 
d,d
o,o
m,m
ů,ů
.,<DEL>
 , 
Ú,Ú
k,k
o,o
l,l
 , 
b,b
y,y
l,l
 , 
z,z
n,n
a,a
č,č
n,n
ý,ý
<INS>, 
",",","
 , 
a,a
l,l
e,e
 , 
v,T
š,š
a,a
k,k
 , 
m,m
ě,ě
l,l
i,i
 , 
b,b
y,y
s,s
t,t
e,e
 , 
v,T
i,i
d,d
ě,ě
t,t
",",<DEL>
 , 
j,j
a,a
k,k
 , 
s,s
e,e
 , 
p,<DEL>
u,<DEL>
s,<DEL>
t,<DEL>
i,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
d,d
o,o
 , 
p,p
r,r
á,á
c,c
e,e
!,l
 , 
K,K
a,a
m,m
 , 
s,s
e,e
 , 
p,p
o,o
d,d
ě,ě
l,l
a,a
 , 
l,l
e,e
n,n
o,o
s,s
t,t
",",","
 , 
k,k
a,a
m,n
 , 
n,n
e,e
j,j
a,a
p,p
n,n
o,o
s,s
t,t
!,!
 , 
O,O
z,z
v,v
a,a
l,l
y,y
 , 
s,s
e,e
 , 
r,r
á,á
n,n
y,y
 , 
s,s
e,e
k,k
e,e
r,r
",",","
 , 
p,p
o,o
č,č
a,a
l,l
i,i
 , 
v, 
y,y
t,t
a,a
h,h
o,o
v,v
a,a
t,t
i,i
 , 
d,d
ř,ř
e,e
v,v
ě,ě
n,n
é,é
 , 
h,h
ř,ř
e,e
b,b
y,y
.,.
 , 
O,O
s,s
t,t
a,a
t,t
n,n
í,i
 , 
p,p
o,o
d,d
k,k
l,l
á,á
d,d
a,a
l,l
i,i
 , 
s,s
i,i
l,l
n,n
é,é
 , 
t,t
o,o
p,p
o,o
r,r
y,y
",",.
 , 
o,o
p,p
í,í
r,r
a,a
l,l
i,i
 , 
s,s
e,e
 , 
o,<DEL>
 ,<DEL>
n,n
ě,ě
 , 
d,d
v,r
a,a
c,c
e,e
t,t
<INS>,i
<INS>, 
<INS>,p
<INS>,u
<INS>,s
<INS>,t
<INS>,i
<INS>,l
i,i
m,m
u,u
č,č
e,e
n,n
í,í
 , 
v,<DEL>
 ,<DEL>
k,k
o,o
n,n
c,c
e,e
n,n
t,t
 , 
t,t
á,á
b,b
o,o
r,r
e,e
c,c
h,h
.,.
 , 
S,S
t,t
a,a
č,č
i,i
l,l
 , 
p,p
ř,ř
i,i
j,j
e,e
l,l
o,o
 , 
g,g
e,e
s,s
t,t
a,a
p,p
o,o
 , 
 ,<DEL>
z,z
m,m
i,i
z,z
e,e
l,l
.,<DEL>
 , 
A,A
l,l
e,e
 , 
n,n
a,a
d,d
e,e
 , 
n,n
a,a
d,d
e,e
 , 
v,v
š,š
e,e
 , 
n,n
e,e
j,j
b,b
o,o
l,l
e,e
 , 
b,b
y,y
l,l
y,y
 , 
z,z
p,p
r,r
á,á
v,v
y,y
",",","
 , 
ž,ž
e,e
 , 
 ,<DEL>
u,u
d,d
a,a
v,v
a,a
č,č
i,i
 , 
b,b
y,y
l,l
i,i
 , 
l,l
i,i
d,d
 , 
p,p
ů,ů
v,v
o,o
d,d
u,u
<INS>, 
.,_
 , 
J,J
e,e
d,d
n,n
i,i
 , 
u,u
d,d
r,r
a,a
d,d
ě,ě
j,j
i,i
 , 
s,s
i,1
 , 
s,s
a,a
m,m
i,i
 , 
u,u
t,t
á,á
h,h
n,n
o,o
 , 
o,o
p,p
a,a
s,s
e,e
k,k
",",","
 , 
n,n
e,e
ž,ž
 , 
b,b
y,y
 , 
t,t
ě,ě
 , 
n,n
e,e
c,c
 , 
o,o
d,d
e,e
j,j
í,i
t,t
 , 
o,<DEL>
 ,<DEL>
h,h
l,l
a,a
d,d
u,u
.,<DEL>
 , 
A,<DEL>
 ,<DEL>
b,b
u,u
d,d
 , 
t,t
ě,ě
 , 
c,c
h,h
r,r
á,á
n,n
i,i
t,t
 , 
p,p
ř,ř
e,e
d,d
 , 
s,s
l,l
í,í
d,d
i,i
 , 
o,<DEL>
č,č
i,i
m,m
a,a
 , 
n,n
ě,ě
m,m
e,e
c,c
k,k
ý,ý
c,c
h,h
 , 
v,V
e,e
t,t
ř,ž
e,e
 , 
k,k
t,t
e,e
ř,ř
í,í
 , 
t,t
u,u
š,š
í,í
",",","
 , 
ž,ž
e,e
 , 
z,Z
d,d
e,e
j,j
š,š
í,í
 , 
h,h
o,o
r,r
y,y
 , 
j,i
s,s
o,o
u,u
 , 
n,n
e,e
b,b
e,e
z,z
p,p
e,e
č,č
n,n
é,é
",",<DEL>
 , 
k,k
d,d
y,y
ž,ž
 , 
m,m
l,l
č,č
í,í
.,<DEL>
 , 
P,P
r,r
o,o
t,t
o,o
 , 
j,j
e,e
 , 
p,p
r,r
o,o
c,c
h,h
á,á
z,z
e,e
j,j
í,i
 , 
k,k
ř,ř
í,í
ž,ž
e,e
m,m
 , 
k,k
r,r
á,á
 , 
s,s
e,e
 , 
s,s
v,v
ý,ý
m,m
i,i
 , 
z,z
l,l
ý,y
m,m
i,i
 , 
p,p
s,s
y,Y
",",<DEL>
 , 
p,","
t,t
h,h
e,e
 , 
d,d
r,r
a,a
w,w
i,i
n,n
g,g
-,-
r,r
o,o
o,o
m,m
",",","
 , 
w,w
h,h
e,e
r,r
 , 
s,s
h,h
e,e
 , 
w,w
a,a
s,s
 , 
w,w
e,e
l,l
c,c
o,o
m,m
e,e
d,d
 , 
b,b
y,y
 , 
h,h
e,e
 , 
t,t
w,w
o,o
 , 
f,f
r,r
i,i
e,e
n,n
d,d
s,s
 , 
w,w
i,i
t,t
h,h
 , 
m,m
a,a
n,n
y,y
 , 
p,p
r,r
o,o
f,f
e,e
s,s
s,s
i,i
o,o
n,n
s,s
 , 
o,o
f,f
 , 
p,p
l,l
e,e
a,a
s,s
u,u
r,r
e,e
;,;
 , 
a,a
n,n
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
h,h
a,a
d,d
 , 
n,n
e,e
v,v
e,e
r,r
 , 
s,s
e,e
e,e
n,n
 , 
t,t
h,h
e,e
m,m
 , 
s,s
o,o
 , 
a,a
g,g
r,r
e,e
e,e
a,a
b,b
l,l
e,e
 , 
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
y,<DEL>
 ,<DEL>
w,w
e,e
r,r
e,e
 , 
d,d
u,u
r,r
i,i
n,n
g,g
 , 
t,t
h,h
e,e
 , 
h,h
o,o
 , 
w,w
h,h
i,i
c,c
h,h
 , 
p,p
a,a
s,s
s,s
e,e
d,d
 , 
b,b
e,e
f,f
o,o
r,r
e,e
 , 
t,t
h,h
e,e
 , 
g,g
e,e
n,n
t,t
l,l
e,e
m,m
e,e
n,n
 , 
a,a
p,p
p,p
e,e
a,a
r,r
e,e
d,d
.,.
 , 
T,T
h,h
 , 
p,p
o,o
w,w
e,e
r,r
s,s
 , 
o,o
f,f
 , 
c,c
o,o
n,n
v,v
e,e
r,r
s,s
a,a
t,t
i,i
o,o
n,n
<INS>, 
<INS>,t
<INS>,h
<INS>,e
<INS>,y
a,a
b,b
y,y
 , 
m,m
u,u
 , 
v,v
y,y
h,h
u,u
b,b
o,o
v,v
a,a
l,l
i,i
",",;
 , 
b,b
y,y
 , 
u,u
m,m
l,l
k,k
','
<INS>, 
.,.
 , 
Z,Z
v,v
l,l
á,á
š,š
t,t
ě,ě
 , 
U,U
s,s
ť,ť
j,j
a,a
n,n
c,c
e,e
v,v
 , 
t,t
o,o
 , 
n,n
e,e
m,m
ě,ě
l,l
 , 
r,r
á,á
d,d
 , 
a,<DEL>
 ,<DEL>
n,n
i,i
k,k
d,d
y,y
 , 
s,s
i,i
 , 
n,n
e,e
d,d
a,a
l,l
 , 
u,u
j,j
i,i
t,t
i,i
 , 
p,p
ř,ř
í,í
l,l
e,e
ž,ž
i,i
t,t
o,o
s,s
t,t
",",;
 , 
a,a
b,b
y,y
 , 
n,n
e,e
v,v
y,y
n,n
a,a
d,d
a,a
l,l
 , 
c,c
h,h
o,o
u,u
l,l
o,o
s,s
t,t
i,i
v,v
c,c
i,i
.,.
 , 
O,O
n,n
 , 
v,v
ů,ů
b,b
e,e
c,c
 , 
s,s
i,i
 , 
n,n
e,e
d,d
á,á
v,v
a,a
l,l
 , 
u,u
j,j
i,i
t,t
i,i
 , 
p,p
ř,ř
í,i
l,l
e,e
ž,ž
i,i
t,t
o,o
s,s
t,t
",",","
 , 
a,a
b,b
y,y
 , 
s,s
e,e
 , 
m,m
o,o
h,h
l,l
 , 
d,d
á,á
t,t
i,i
 , 
s,s
 , 
n,n
ě,ě
k,k
ý,ý
m,m
 , 
d,d
o,o
 , 
s,s
p,p
o,o
r,r
u,u
.,.
B,B
i,i
n,n
g,g
l,l
e,e
y,y
 , 
a,a
n,n
d,d
 , 
N,N
e,e
t,t
h,h
e,e
r,r
f,f
i,i
e,e
l,l
d,d
<INS>, 
.,.
 , 
“,""""
t,t
o,o
 , 
a,a
s,s
s,s
u,u
r,r
e,e
 , 
y,Y
o,o
u,u
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
m,m
o,o
s,s
t,t
 , 
a,a
n,n
i,i
m,m
a,a
t,t
e,e
d,d
 , 
l,l
a,a
n,n
g,g
u,u
a,a
g,g
e,e
”,<DEL>
 , 
T,T
h,h
e,e
 , 
n,n
e,e
x,x
t,t
 , 
d,<DEL>
a,<DEL>
y,<DEL>
 ,<DEL>
o,o
p,p
e,e
n,n
e,e
d,d
 , 
a,a
 , 
n,n
e,e
 , 
s,s
c,c
e,e
n,n
e,e
 , 
a,a
t,t
 , 
L,L
o,o
n,n
g,g
b,b
o,o
u,u
r,r
n,n
.,.
 , 
M,M
r,r
.,.
 , 
C,C
o,o
l,l
l,l
i,i
n,n
s,s
 , 
m,m
a,a
d,d
e,e
 , 
h,h
i,i
s,s
 , 
d,d
e,e
c,c
l,l
a,a
r,r
a,a
t,t
i,i
o,o
n,n
 , 
i,i
n,n
 , 
f,f
o,o
r,r
m,m
.,.
 , 
H,H
a,a
v,v
i,i
n,n
g,g
 , 
r,r
e,e
s,s
o,o
l,l
v,v
e,e
d,d
 , 
t,t
o,o
 , 
d,d
o,o
 , 
i,i
t,t
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
l,l
o,o
s,s
s,s
 , 
o,o
f,f
 , 
t,t
i,i
m,m
e,e
",",","
 , 
a,a
s,s
 , 
h,h
i,i
s,s
 , 
l,l
e,e
a,a
v,v
e,e
 , 
o,o
f,f
 , 
a,a
b,b
s,s
e,e
n,n
c,c
e,e
<INS>, 
<INS>,d
<INS>,a
<INS>,y
P,P
ř,ř
i,i
v,v
e,e
d,d
l,h
i,<DEL>
 , 
j,j
e,e
d,d
n,n
o,o
u,u
 , 
v,v
 , 
l,l
é,é
t,t
ě,ě
 , 
j,j
e,e
d,d
n,n
o,o
h,h
o,o
 , 
o,o
b,b
ž,ž
a,a
l,l
o,o
<INS>,n
v, 
a,a
n,n
é,e
h,h
o,o
",",.
 , 
z,z
d,d
r,r
a,a
v,v
é,é
h,h
o,o
 , 
a,<DEL>
 ,<DEL>
n,n
a,a
 , 
p,p
o,o
h,h
l,l
e,e
d,d
 , 
v,v
e,e
l,l
m,n
i,i
 , 
n,n
e,r
o,o
h,l
r,r
a,a
b,b
a,a
n,n
é,e
h,h
o,o
 , 
c,c
h,h
l,l
a,a
p,p
í,í
k,k
a,a
",",","
 , 
s,s
t,t
a,a
r,r
é,é
h,h
o,o
 , 
a,a
s,s
i,l
 , 
č,č
t,t
y,v
ř,ř
i,i
c,e
e,e
t,t
p,p
ě,ě
t,t
 , 
l,l
e,e
t,t
",",","
 , 
s,<DEL>
 ,<DEL>
t,t
v,v
á,á
ř,i
í,í
 , 
z,z
o,o
h,h
y,v
z,z
d,d
ě,é
n,n
o,o
u,u
 , 
o,o
d,d
 , 
n,n
e,e
š,s
t,t
o,o
v,v
i,i
c,c
",",_
 , 
s,<DEL>
e,<DEL>
 ,<DEL>
z,z
a,a
l,h
i,<DEL>
t,t
ý,ý
m,m
a,a
 , 
č,č
e,e
r,r
v,v
e,e
n,n
ý,ý
m,m
a,a
 , 
<INS>,n
m,í
a,a
l,l
ý,y
m,m
a,a
 , 
o,o
č,ě
i,i
m,m
a,a
 , 
a,a
 ,<DEL>
s,<DEL>
 , 
n,n
e,e
o,o
b,b
y,y
č,č
e,e
j,j
n,n
ě,ě
 , 
z,z
a,a
s,s
m,m
u,u
š,š
i,i
l,l
ý,ý
m,m
 , 
a,a
T,T
ř,ř
e,e
b,b
a,a
 , 
j,j
i,<DEL>
ž,ž
 , 
z,z
t,t
r,r
a,a
t,t
i,i
l,l
i,i
 , 
v,v
a,a
š,š
i,í
 , 
s,s
t,t
o,o
p,p
u,u
.,.
 , 
D,D
a,a
l,l
 , 
b,b
y,y
 , 
B,B
ů,ů
h,b
.,.
 , 
U,U
p,p
l,l
y,y
n,n
u,u
l,l
 , 
d,d
a,a
l,l
š,š
í,í
 , 
t,t
ý,y
d,d
e,e
n,n
.,.
 , 
P,P
a,á
n,n
 , 
Č,Č
e,e
r,r
m,m
á,á
k,k
 , 
s,s
e,e
 , 
v,v
r,r
á,á
t,t
i,i
l,l
 , 
z,z
e,e
 , 
s,s
l,l
u,u
ž,ž
b,b
y,y
 , 
d,d
ř,ř
í,í
v,v
e,e
 , 
n,n
e,e
ž,ž
 , 
o,o
b,b
y,y
č,č
e,e
j,j
n,n
ě,ě
.,.
 , 
P,P
ř,ř
i,i
 , 
v,v
e,e
č,č
e,e
ř,ř
i,i
 , 
b,b
y,y
l,l
 , 
z,z
a,a
m,m
l,l
k,k
l,l
<INS>,y
ý, 
.,.
 , 
T,T
a,a
t,t
i,i
",",","
 , 
s,s
t,t
a,a
l,l
o,o
 , 
s,s
e,e
 , 
t,t
i,i
 , 
n,n
ě,ě
c,c
o,o
?,7
 , 
o,o
t,i
á,a
z,z
a,a
l,l
 , 
s,s
e,e
 , 
S,S
l,l
á,á
v,v
e,e
k,k
<INS>, 
.,.
 , 
D,D
o,o
 , 
d,d
ě,ě
d,d
i,1
n,n
y,y
 , 
p,p
ř,ř
i,i
j,j
e,e
l,l
 , 
n,n
ě,ž
j,j
a,a
k,k
ý,ý
 , 
p,p
á,á
t,t
r,r
a,a
c,c
í,í
 , 
o,o
d,d
d,d
í,i
l,l
",",","
H,H
o,o
w,w
 , 
m,m
u,u
c,c
h,h
 , 
I,<DEL>
 ,<DEL>
s,s
h,h
a,a
l,l
l,l
 , 
h,h
a,a
v,v
e,e
 , 
t,t
o,o
 , 
t,t
e,e
l,l
l,l
!,!
”,""""
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
p,p
r,r
i,i
v,v
a,a
t,t
e,e
l,l
y,y
 , 
a,a
d,d
d,d
e,e
d,d
",",","
 , 
“,""""
A,A
n,n
d,d
 , 
h,h
o,o
w,w
 , 
m,m
u,u
c,c
h,h
 , 
I,<DEL>
 ,<DEL>
s,s
h,h
a,a
l,l
l,l
 , 
h,h
a,a
v,v
e,e
 , 
t,t
o,o
 , 
c,c
o,o
n,n
c,c
e,e
a,a
l,l
!,l
”,""""
 , 
T,T
h,h
e,e
i,i
r,r
 , 
j,j
o,o
u,u
r,r
n,n
e,e
y,y
 , 
w,w
a,a
s,s
 , 
p,p
e,e
r,r
f,f
o,o
r,r
m,m
e,e
d,d
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
m,m
u,u
c,c
h,h
 , 
c,c
o,o
n,n
v,v
e,e
r,r
s,s
a,a
t,t
i,i
o,o
n,n
",",;
 , 
o,o
r,r
 , 
a,a
n,n
 , 
a,a
l,l
a,a
r,r
m,m
;,;
 , 
a,a
n,n
d,d
 , 
w,w
i,i
t,t
h,h
i,i
n,n
 , 
f,f
o,o
u,u
r,r
 , 
h,h
o,o
u,u
r,r
s,s
 , 
o,o
f,f
 , 
t,t
h,h
e,e
i,i
r,r
 , 
l,l
e,e
a,a
v,v
i,i
n,n
g,g
n,n
a,a
č,č
 , 
s,s
e,e
m,m
 , 
l,l
e,e
z,z
e,e
š,š
?,?
"""",""""
 , 
„,<DEL>
T,T
a,a
d,d
y,y
 , 
n,n
e,e
n,n
í,í
 , 
m,m
í,í
s,s
t,t
o,o
 , 
p,p
r,r
o,o
 , 
v,v
á,á
s,s
",",","
"""",<DEL>
 , 
p,p
r,r
o,o
m,m
l,l
u,u
v,v
i,i
l,l
 , 
K,K
u,u
l,l
i,i
k,k
o,o
v,v
",",","
 , 
p,p
ř,ř
i,i
s,s
t,t
o,o
u,u
p,p
i,i
v,v
 , 
s,s
m,m
ě,ě
l,l
e,e
 , 
k,k
e,e
 , 
m,m
n,n
ě,ě
;,;
 , 
v,v
z,z
a,a
l,l
 , 
m,m
n,n
e,e
 , 
z,z
a,a
 , 
r,r
u,u
k,k
u,u
 , 
a,a
 , 
v,v
y,y
v,v
e,e
d,d
l,l
 , 
m,m
n,n
e,e
 , 
z,z
 , 
ř,ř
a,a
d,d
y,y
.,.
 , 
S,S
á,á
m,m
 , 
o,o
n,n
 , 
b,b
y,y
l,l
 , 
b,b
l,l
e,e
d,d
ý,ý
;,;
 , 
j,j
e,e
h,h
o,o
 , 
č,č
e,e
r,r
n,n
é,é
 , 
o,o
č,č
i,i
 , 
j,j
i,i
s,s
k,k
ř,ř
i,i
l,l
y,y
 , 
a,<DEL>
 ,<DEL>
d,d
o,o
l,l
e,e
j,j
š,š
í,í
 , 
r,r
e,e
t,t
 , 
b,b
y,y
l,l
 , 
z,z
k,k
o,o
u,u
s,s
á,á
n,n
<INS>, 
.,.
 , 
N,N
e,e
m,m
o,o
h,h
l,l
 , 
c,c
h,h
l,l
a,a
d,d
n,n
o,o
k,k
r,r
e,e
v,v
n,n
ě,ě
 , 
o,o
č,č
e,e
k,k
á,á
v,v
a,a
t,t
i,i
b,b
e,e
g,g
i,i
n,n
n,n
i,i
n,n
g,g
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
d,d
e,e
t,t
e,e
r,r
m,m
i,i
n,n
e,e
 , 
n,n
o,c
t,t
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
f,f
i,1
x,:
 , 
h,n
i,1
s,8
 , 
e,e
y,y
e,e
s,s
 , 
o,<DEL>
n,<DEL>
 ,<DEL>
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
",",","
 , 
w,W
h,n
e,e
n,n
 , 
t,t
h,n
e,e
y,y
 , 
w,V
e,e
r,r
e,e
 , 
s,s
u,u
d,d
d,d
e,e
n,n
l,l
y,y
 , 
a,a
r,r
r,r
e,e
s,s
t,t
e,e
d,d
 , 
b,b
y,y
 , 
t,t
h,a
e,e
 , 
s,s
i,i
g,g
h,h
t,t
 , 
o,<DEL>
f,<DEL>
 ,<DEL>
t,t
h,h
e,e
 , 
s,<DEL>
t,t
r,r
a,a
n,n
g,g
e,e
r,r
;,<DEL>
 , 
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
h,h
a,a
p,p
p,p
e,e
n,n
i,i
n,n
g,g
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
s,s
e,e
e,e
 , 
t,t
h,h
e,e
 , 
c,c
o,c
u,u
n,n
t,t
e,e
n,n
a,a
n,n
c,c
e,e
 , 
o,<DEL>
f,<DEL>
 ,<DEL>
b,b
o,c
t,t
h,h
 , 
a,<DEL>
s,<DEL>
 ,<DEL>
t,t
h,o
e,e
y,y
 , 
l,l
o,c
o,c
k,k
e,e
d,d
 , 
a,a
t,t
 , 
e,e
a,a
c,c
h,n
 , 
o,c
t,t
h,h
e,e
r,r
",",<DEL>
 , 
w,W
a,2
s,s
 , 
a,a
l,l
l,l
 , 
a,a
s,s
t,t
o,c
n,n
i,i
s, 
h,o
m,m
e,e
n,n
t,t
 , 
<INS>,t
a,h
t,e
 , 
t,e
h,n
e,d
S,S
e,e
s,s
t,t
ř,ř
i,i
č,č
k,k
a,a
 , 
š,š
l,l
a,a
 , 
z,z
a,a
 , 
n,n
í,í
m,m
.,<DEL>
 , 
C,C
h,h
c,c
e,e
 , 
h,h
o,o
 , 
n,n
ě,ě
k,k
d,d
o,o
 , 
z,z
a,a
d,d
r,i
ž,ž
e,e
t,t
?,?
 , 
O,O
h,h
",",","
 , 
p,p
o,o
 , 
v,v
š,š
e,e
c,c
h,h
 , 
t,t
ě,ě
c,c
h,h
 , 
r,r
a,a
n,n
á,á
c,c
h,h
",",;
 , 
k,k
t,t
e,e
r,r
é,e
 , 
m,m
u,u
 , 
z,z
a,a
s,s
a,a
d,d
i,i
l,l
a,a
 , 
v,v
á,ä
l,l
k,k
a,a
",",<DEL>
 , 
m,m
á,á
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
n,n
ě,ě
k,k
d,d
o,o
 , 
t,t
o,o
l,l
i,i
k,k
 , 
o,o
d,d
v,v
a,a
h,h
y,y
",",;
 , 
a,a
b,b
y,y
 , 
h,h
o,o
 , 
d,d
o,o
r,r
a,a
z,z
i,i
l,l
?,?
 , 
S,S
t,t
i,i
s,s
k,k
l,l
 , 
g,g
r,r
a,a
n,n
á,á
t,t
.,.
 , 
M,M
u,u
s,s
í,í
 , 
s,s
e,e
 , 
v,v
y,y
r,r
o,o
v,v
n,n
a,a
t,t
!,!
 , 
H,H
n,n
e,e
d,d
!,l
 , 
Z,Z
a,a
 , 
v,v
š,š
e,e
c,c
h,h
n,n
y,y
",",;
 , 
k,k
t,t
e,e
r,r
é,é
 , 
z,z
t,t
r,r
a,a
t,t
i,i
l,l
!,!
 , 
Z,Z
a,a
 , 
t,t
a,a
t,t
í,i
n,n
k,k
a,a
",",<DEL>
 , 
z,z
a,a
 , 
m,m
a,a
m,m
i,i
n,n
k,k
u,u
 , 
a,a
g,g
o,o
o,o
d,d
 , 
c,c
o,o
n,n
d,d
u,u
c,c
t,t
",",","
 , 
I,I
 , 
a,a
m,m
 , 
s,s
u,u
r,r
e,e
<INS>, 
.,_
 , 
Y,Y
o,o
u,u
 , 
m,m
u,u
s,s
t,t
 , 
n,n
o,o
t,t
 , 
d,d
i,i
s,s
a,a
p,p
p,p
o,o
i,i
n,n
t,t
 , 
y,y
o,o
u,u
r,r
 , 
f,f
a,a
t,t
h,h
e,e
r,r
.,:
”,<DEL>
 , 
“,<DEL>
M,M
y,y
 , 
d,d
e,e
a,a
r,r
 , 
a,a
u,u
n,n
t,t
",",<DEL>
 , 
t,t
h,h
i,i
s,s
 , 
i,i
s,s
 , 
b,b
e,e
i,l
n,n
g,g
 , 
s,s
e,e
r,r
i,i
o,o
u,u
s,s
 , 
i,i
n,n
d,d
e,e
e,e
d,d
., 
”,""""
 , 
“,""""
Y,Y
e,e
s,s
",",<DEL>
 , 
a,a
n,n
d,d
 , 
I,<DEL>
 ,<DEL>
h,h
o,o
p,p
e,e
 , 
t,t
o,o
 , 
e,e
n,n
g,g
a,a
g,g
e,e
 , 
y,y
o,o
u,u
 , 
t,t
o,o
 , 
b,b
e,e
 , 
s,s
e,e
r,r
i,i
o,o
u,u
s,s
 , 
l,l
i,i
k,k
e,e
w,w
i,i
s,s
e,e
.,_
”,<DEL>
 , 
“,""""
W,W
e,e
l,l
l,i
",",_
 , 
t,t
h,h
e,e
n,n
",",<DEL>
 , 
y,y
o,o
u,u
 , 
n,n
e,e
e,e
d,d
 , 
n,n
o,o
t,t
 , 
b,b
e,e
 , 
u,u
n,n
d,d
e,e
r,r
 , 
a,a
n,n
y,y
 , 
a,a
l,l
a,a
r,r
m,m
.,.
 , 
I,<DEL>
 ,<DEL>
w,w
i,i
l,l
l,l
 , 
t,t
a,a
k,k
e,e
 , 
c,c
a,a
r,r
e,e
 , 
o,o
f,f
 , 
m,m
y,y
s,s
e,e
l,l
f,f
",",;
w,w
i,i
l,l
l,l
 , 
t,t
h,h
i,i
n,n
k,k
 , 
n,n
o,o
 , 
m,m
o,o
r,r
e,e
 , 
a,a
b,b
 , 
h,h
i,i
m,m
.,.
<INS>,:
”,'
 , 
H,H
e,e
r,r
 , 
r,r
e,e
s,s
o,o
l,l
u,u
t,t
i,i
o,o
n,n
 , 
 ,<DEL>
f,f
o,o
r,r
 , 
a,a
 , 
s,s
h,h
o,o
r,r
t,t
 , 
t,t
i,i
m,m
e,e
 , 
i,i
n,n
v,v
o,o
l,l
u,u
n,n
t,t
a,a
r,r
i,i
l,l
y,y
 , 
k,k
e,e
p,p
t,t
 , 
b,b
y,y
 , 
 ,<DEL>
a,a
p,p
p,p
r,r
o,o
a,a
c,c
h,h
 , 
o,o
f,f
 , 
h,h
e,e
r,r
 , 
s,s
i,i
s,s
t,t
 , 
w,w
h,h
o,o
 , 
j,j
o,o
i,i
n,n
e,e
d,d
 , 
h,h
e,e
r,r
 , 
w,w
i,i
t,t
h,h
 ,<DEL>
 , 
c,c
h,h
e,e
e,e
r,r
f,f
u,u
l,l
 , 
l,l
o,o
o,o
k,k
 , 
w,w
h,h
i,i
c,c
h,h
o,o
c,c
c,c
a,a
s,s
i,i
o,o
n,n
a,a
l,l
l,l
y,y
 , 
p,p
r,r
o,o
f,t
e,e
s,s
s,s
i,i
n,n
g,a
 , 
o,o
p,n
i,i
n,n
i,i
o,o
n,n
<INS>, 
s,=
 , 
<INS>,c
w,d
h,h
i,i
<INS>,i
c,c
h,h
<INS>, 
",",","
 , 
i,i
n,n
 , 
f,t
a,J
c,c
t,t
",",","
 , 
a,a
r,r
e,e
 , 
n,n
o,e
t,t
 ,r
y,<DEL>
o,o
u,u
r,l
 , 
o,o
w,w
n,n
.,_
”,<DEL>
 , 
E,F
l,l
i,i
z,z
a,á
b,b
e,e
t,t
h,h
 , 
l,l
a,a
u,u
g,g
h,h
e,e
d,d
 , 
h,h
e,e
a,a
r,r
t,t
i,i
l,l
y,y
 , 
a,a
t,t
 , 
t,t
h,h
i,i
s,s
 , 
p,p
i,i
c,c
t,t
u,u
r,r
e,e
 , 
o,o
f,f
 , 
h,h
e,e
r,r
s,r
e,o
l,l
f,t
",",<DEL>
 , 
a,a
n,n
d,d
 , 
s,S
a,d
i,<DEL>
d,d
 , 
t,t
o,o
 , 
C,C
o,o
l,l
o,o
n,n
e,e
l,l
 , 
F,t
i,n
t,t
<INS>, 
z,z
w,v
i,a
l,l
l,l
i,i
a,a
m,m
",", 
 , 
“,T
Y,O
o,C
u,<DEL>
r,<DEL>
 , 
c,c
o,o
u,u
s,s
i,i
n,n
 , 
<INS>,v
w,I
i,t
l,l
l,í
 , 
g,a
i,i
v,ý
e,n
 , 
y,v
o,o
u,u
 , 
a,I
 ,e
v,v
e,o
r,c
y,y
 , 
p,n
r,c
e,e
<INS>,l
t,t
t, 
y,z
 , 
n,n
o,o
t,t
i,i
o,o
n,n
 , 
<INS>,n
o,t
f,-
 ,r
m,n
e,e
",",<DEL>
 , 
a,a
n,n
d,d
 ,-
t,t
e,e
a, 
c,c
h,h
 , 
y,v
o,o
u,u
 , 
n,n
o,o
t,l
a,a
l,l
r,r
e,e
a,a
d,d
y,y
 , 
t,t
h,h
a,a
t,t
 , 
w,w
e,e
 , 
a,a
r,r
e,e
 , 
t,t
h,h
e,e
 , 
